committer_id|bin_2months|num_files|total_code_added|total_code_change|total_code_del|sum_net_contr|avg_net_contr|mean_neighbr_files|mean_neighbr_code_add|mean_neighbr_code_change|mean_neighbr_code_del|mean_neighbr_avg_avg_netcontr|mean_neighbr_avg_sum_netcontr
1523|3|245|887|199|3164|-496.0|-70.8571428571|69.6666666667|230.0|145.333333333|637.333333333|-7.42708333333|56.6666666667
518|15|54|699|401|0|1100.0|68.75|396.0|709.0|48326.0|97765.0|3.91025641026|152.5
74|6|19|26|185|0|211.0|23.4444444444|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
456|5|113|420|2497|250|2792.0|73.4736842105|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
456|6|202|598|3565|887|3719.5|70.179245283|535.0|4831.0|2362.0|2604.0|147.275|5891.0
254|15|4|0|25|50|0.0|0.0|2.0|0.0|15.0|30.0|0.0|0.0
254|12|52|126|859|112|929.0|44.2380952381|17.5|41.5|337.5|174.0|29.5723684211|292.0
495|8|80|488|2028|42|2495.0|124.75|100.0|235.0|1109.0|257.0|41.9137931034|1215.5
147|6|48|1165|1813|4|2976.0|175.058823529|742.5|4761.5|6797.0|2658.0|143.798850575|10229.5
1409|5|3|0|39|98|-10.0|-10.0|6.0|0.0|81.0|199.0|-9.25|-18.5
155|9|103|4705|1322|784|5635.0|402.5|264.0|5468.0|1274.0|950.0|122.882352941|6267.0
456|9|140|739|2860|578|3310.0|47.9710144928|8.0|10.0|64.0|10.0|34.5|69.0
1409|3|164|3938|1422|1364|4678.0|95.4693877551|70.0|3549.0|8037.5|19897.5|30.8943722944|1637.75
161|11|1|0|1|7|-2.5|-2.5|38.0|331.0|146.0|21.0|116.625|466.5
1533|4|1|0|0|13|-6.5|-6.5|10.0|2.0|229.0|26.0|54.5|218.0
601|7|12|579|142|0|721.0|240.333333333|1353.0|14280.0|14316.0|4031.0|111.215481172|26580.5
468|7|47|1666|379|99|1995.5|249.4375|271.333333333|4948.66666667|3577.33333333|560.666666667|548.884796807|8245.66666667
118|16|28|163|1745|0|1908.0|136.285714286|238.0|1530.0|3318.0|2156.0|36.25|3770.0
384|12|41|48|1024|119|1012.5|84.375|37.0|26.0|1283.0|57.0|91.4642857143|1280.5
1123|3|228|21592|1614|1050|22681.0|310.698630137|587.5|15701.0|11963.0|8808.0|179.591174451|23260.0
1123|2|129|38407|555|1316|38304.0|1008.0|269.5|44016.0|6331.5|6495.5|650.00154321|47099.75
51|14|111|134|823|738|588.0|12.0|291.0|1298.0|1575.0|1015.0|30.3269230769|2365.5
51|15|88|41|463|180|414.0|21.7894736842|87.0|83.5|827.5|136.5|36.1318181818|842.75
51|16|100|70|1302|322|1211.0|28.1627906977|139.5|981.5|1366.0|987.75|80.5606060606|1853.625
51|10|474|1704|1646|1190|2755.0|61.2222222222|689.0|15014.0|2269.5|1079.5|147.158033499|16743.75
51|12|228|108|1971|4089|34.5|0.638888888889|653.0|3592.0|6393.0|1328.0|51.4972375691|9321.0
191|9|75|6862|254|597|6817.5|486.964285714|54.5|2437.5|466.5|485.5|292.632211538|2661.25
1378|4|11|0|89|0|89.0|14.8333333333|291.0|2402.0|4399.0|177.0|268.5|6712.5
668|10|49|66|258|29|309.5|103.166666667|24.0|22.0|127.0|14.0|118.5|142.0
668|13|2|2|10|0|12.0|12.0|6.0|6.0|30.0|0.0|12.0|36.0
217|3|4|2|38|0|40.0|13.3333333333|31.0|43.0|463.0|0.0|46.0|506.0
1191|7|180|1409|1158|41|2546.5|181.892857143|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
1191|4|8|44|112|5|153.5|153.5|8.0|24.0|121.0|5.0|142.5|142.5
1191|5|95|187|1394|14|1574.0|92.5882352941|185.0|2372.0|7466.5|7708.0|98.85|5984.5
1191|3|9|20|126|7|142.5|142.5|79.0|1297.5|930.5|746.0|189.15|1855.0
217|5|6|0|2|4|0.0|0.0|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
217|4|56|19|6959|0|6978.0|581.5|625.0|6183.5|10307.5|2320.0|120.723169192|15331.0
411|9|8|10|64|10|69.0|34.5|140.0|739.0|2860.0|578.0|47.9710144928|3310.0
165|6|321|1471|13058|24216|2421.0|78.0967741935|958.0|4526.0|6773.0|10879.0|46.876|5859.5
16|15|357|946|6371|9960|2337.0|35.9538461538|386.666666667|8452.33333333|9689.5|15778.8333333|96.563750401|10252.4166667
16|14|424|791|6683|8868|3040.0|33.7777777778|85.0|1070.28571429|776.0|610.142857143|104.409624427|1541.21428571
16|16|359|1998|4473|1202|5870.0|55.3773584906|234.333333333|1296.0|2134.33333333|1568.0|52.1689306862|2646.33333333
16|11|1618|9434|13361|4945|20322.5|83.6316872428|187.0|534.0|814.0|1001.0|24.2142857143|847.5
16|10|1036|8424|14254|4187|20584.5|115.643258427|442.454545455|4152.81818182|8378.90909091|3452.27272727|103.922544824|10805.5909091
16|13|467|430|1707|2711|781.5|7.51442307692|463.5|2418.5|5323.5|2927.0|98.9712121212|6278.5
16|12|1431|9558|26793|7649|32526.5|256.114173228|127.0|1271.33333333|2346.66666667|1853.66666667|52.4916919959|2691.16666667
31|8|560|2456|10058|3483|10772.5|97.0495495495|198.571428571|1592.42857143|5198.57142857|3770.42857143|137.48855435|4905.78571429
31|9|557|3574|12042|1014|15109.0|138.614678899|211.0|2295.0|5624.0|6102.0|109.745581423|4868.0
589|5|31|18|402|13|413.5|22.9722222222|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
467|13|13|12|608|0|620.0|124.0|115.0|1128.0|775.0|0.0|190.3|1903.0
1636|2|90|683|5323|27|5992.5|352.5|177.5|2483.0|16601.0|30.0|476.622727273|19069.0
31|3|424|3013|8521|1050|11009.0|129.517647059|41.5|127.0|803.0|0.0|86.8939393939|930.0
31|4|516|3926|8813|4286|10596.0|64.6097560976|230.142857143|3026.42857143|3762.71428571|1076.85714286|185.408448|6250.71428571
31|5|456|3385|6709|3939|8124.5|80.4405940594|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
31|6|1360|19865|27477|6463|44110.5|203.274193548|799.5|4859.0|7621.0|2753.0|100.895004421|11103.5
31|7|1486|29716|29602|8971|54832.5|224.723360656|250.166666667|2030.0|3153.0|1498.0|78.6350783405|4434.0
495|13|45|207|1090|0|1297.0|129.7|467.0|430.0|1707.0|2711.0|7.51442307692|781.5
31|13|309|2083|9129|6017|8203.5|100.042682927|377.0|2519.5|6063.5|2034.0|64.6500226449|7566.0
31|10|470|1937|5516|4815|5045.5|46.2889908257|149.0|1378.4|3841.0|4986.6|92.4236855854|2726.1
31|11|529|1802|5623|938|6956.0|58.4537815126|151.0|853.666666667|2865.33333333|837.0|112.140394089|3300.5
31|16|118|186|1738|3426|211.0|6.02857142857|192.5|873.5|2126.5|1419.0|30.4128787879|2290.5
31|14|230|770|3750|876|4082.0|55.9178082192|127.0|496.0|916.0|30.0|116.416666667|1397.0
595|9|255|313|2290|233|2486.5|46.0462962963|356.0|1303.5|3964.0|760.0|39.7483708933|4887.5
595|6|370|69|2176|557|1966.5|89.3863636364|238.0|650.0|3448.0|570.0|63.55|3813.0
595|4|2115|31512|9477|17831|32073.5|302.580188679|1290.0|20263.0|11047.0|6416.5|217.127435065|28101.75
595|5|970|9519|4034|6062|10522.0|172.491803279|1070.5|7187.5|7632.5|8797.5|119.862961296|10421.25
1|12|1038|8283|10538|12529|12556.5|86.0034246575|119.0|421.0|1831.0|3715.0|18.7857142857|394.5
203|7|5|1|76|1|76.5|38.25|260.666666667|2762.66666667|3439.0|486.666666667|95.7886429608|5958.33333333
517|6|2294|0|5618|11373|-68.5|-22.8333333333|4500.0|4621.0|15992.5|21169.0|62.2155172414|10029.0
147|8|88|174|1146|183|1228.5|38.390625|100.0|235.0|1109.0|257.0|41.9137931034|1215.5
401|8|2|16|49|0|65.0|65.0|560.0|2456.0|10058.0|3483.0|97.0495495495|10772.5
329|16|5|0|36|0|36.0|36.0|1274.0|191.0|619.0|587.0|28.6944444444|516.5
56|11|7|617|379|0|996.0|249.0|77.0|110.5|3861.0|1807.5|104.783182504|3067.75
401|5|2|0|43|0|43.0|43.0|60.0|385.0|710.0|13.0|60.4722222222|1088.5
56|13|96|489|2253|1545|1969.5|93.7857142857|210.444444444|1007.0|3446.66666667|1737.88888889|94.9005398479|3584.72222222
56|12|119|421|1831|3715|394.5|18.7857142857|631.4|3855.6|10824.4|6407.6|130.183202676|11476.2
147|7|137|1164|2156|151|3244.5|62.3942307692|163.0|1781.75|2063.25|328.5|69.8054245283|3680.75
56|14|37|399|176|111|519.5|30.5588235294|113.25|800.25|1051.125|398.125|39.3375522621|1652.3125
1171|6|46|308|1085|1643|571.5|35.71875|850.0|7803.0|6768.0|6560.66666667|92.2655772358|11290.6666667
1171|7|71|249|497|282|605.0|25.2083333333|722.25|5823.0|8579.5|5816.25|76.3285909465|11494.375
195|3|804|11680|13649|12|25323.0|351.708333333|571.5|8454.5|13311.0|11030.5|133.653728893|16250.25
773|8|8|204|398|0|602.0|150.5|2.0|49.0|58.0|0.0|107.0|107.0
773|9|39|783|2710|0|3493.0|218.3125|7.0|134.0|468.0|0.0|244.0|602.0
195|4|179|3668|7810|14|11471.0|152.946666667|23.0|263.0|399.0|0.0|73.5555555556|662.0
405|9|35|3663|32|75|3657.5|457.1875|74.5|4037.0|577.5|746.5|307.520604396|4241.25
1001|5|7|7|7|0|14.0|2.0|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
195|8|230|461|3561|4082|1981.0|56.6|640.0|519.0|2401.0|5829.0|0.0395683453237|5.5
1573|2|183|2637|2262|4|4897.0|349.785714286|111.333333333|1001.33333333|1360.0|0.0|244.255892256|2361.33333333
1595|3|4|0|20|2|19.0|9.5|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
186|8|7|127|61|0|188.0|31.3333333333|47.0|542.0|780.5|273.0|66.9419191919|1186.0
652|9|6|128|392|0|520.0|260.0|23.5|461.5|1627.0|0.0|223.15625|2088.5
186|6|468|5112|5111|50|10198.0|188.851851852|92.5|1261.5|977.5|41.0|146.152777778|2218.5
186|5|58|241|501|129|677.5|26.0576923077|227.0|1705.33333333|3044.0|1279.0|65.6840419336|4109.83333333
98|7|52|177|815|127|928.5|46.425|316.5|3364.0|3787.5|630.5|82.9858490566|6836.25
186|3|86|378|241|173|532.5|21.3|371.5|7974.5|8082.5|4876.5|178.690844482|13618.75
450|10|178|3862|6075|6891|6491.5|196.712121212|255.75|1224.75|4571.75|5714.0|66.076602163|2939.5
895|12|30|196|232|6|425.0|47.2222222222|191.0|1866.0|5270.0|10668.0|24.0266666667|1802.0
895|10|6|214|20|162|153.0|76.5|30.0|1006.0|1039.0|386.0|185.2|1852.0
47|3|140|22547|14716|29059|22733.5|649.528571429|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
825|13|6|42|35|0|77.0|25.6666666667|13.0|87.0|1509.0|1897.0|129.5|647.5
225|16|44|42|748|10|785.0|87.2222222222|2705.66666667|2972.33333333|2515.0|3517.0|78.4581228956|3728.83333333
1161|5|61|152|673|14|818.0|58.4285714286|161.0|819.0|336.0|46.0|45.28|1132.0
563|9|455|8106|3027|75|11095.5|149.939189189|14.0|8.5|94.0|140.5|3.10416666667|32.25
563|8|544|9315|2997|165|12229.5|138.971590909|40.0|321.0|1030.0|15.0|149.277777778|1343.5
275|14|8|88|76|2|163.0|40.75|235.0|53.0|2710.0|5381.0|10.3571428571|72.5
1448|5|39|63|43|175|18.5|2.3125|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
1472|3|128|1764|1495|1026|2746.0|137.3|19.5|425.5|246.0|236.5|191.75|553.25
135|14|191|2721|1131|949|3377.5|64.9519230769|223.0|465.5|3429.0|4443.5|35.9826388889|1672.75
135|13|273|320|4095|4860|1985.0|38.1730769231|24.0|19.0|119.0|80.0|14.0|98.0
135|11|138|250|939|2019|179.5|7.18|112.0|193.0|4448.0|160.0|116.948717949|4561.0
285|13|10|30|321|0|351.0|70.2|5.0|12.5|164.5|0.0|60.75|177.0
495|5|8|0|12|5|9.5|3.16666666667|2.0|0.0|4.0|1.0|3.5|3.5
644|8|5|0|65|75|27.5|13.75|7.0|5.0|95.0|75.0|20.8333333333|62.5
599|14|7|17|74|54|64.0|64.0|137.0|226.5|1565.0|337.0|25.3188920455|1623.0
644|4|225|3418|5939|6414|6150.0|136.666666667|450.75|3558.0|7827.75|3197.5|91.7585329528|9787.0
644|3|259|5160|4596|3040|8236.0|235.314285714|709.0|10431.5|11071.5|3069.5|207.420947489|19968.25
1080|7|16|104|304|170|323.0|161.5|127.0|249.5|2141.5|931.0|86.8333333333|1925.5
316|10|7|11|84|2|94.0|47.0|49.0|66.0|258.0|29.0|103.166666667|309.5
49|15|4|8|70|1|77.5|38.75|1.0|0.0|0.0|1.0|-0.5|-0.5
537|15|65|163|667|408|626.0|78.25|150.0|210.0|1062.0|1533.0|18.7222222222|505.5
222|16|7|0|183|8|179.0|44.75|4.0|0.0|122.0|4.0|60.0|120.0
1374|6|16|42|57|0|99.0|14.1428571429|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
