committer_id|binnumber_2months|num_files|total_code_added|total_code_change|total_code_del|sum_net_contr|avg_net_contr|mean_neighbr_files|mean_neighbr_code_add|mean_neighbr_code_change|mean_neighbr_code_del|mean_neighbr_avg_avg_netcontr|mean_neighbr_avg_sum_netcontr|num_of_blueprints_per_bin|num_of_bugs_per_bin|dummy_bug_o_blueprint
723|13|||||||||||||0|3|1
724|13|||||||||||||0|2|1
724|14|||||||||||||0|2|1
727|12|||||||||||||0|6|1
727|13|20|20|363|0|383|76.6|51|32|708|76|78|702|0|5|1
729|4|||||||||||||7|6|2
730|13|||||||||||||0|2|1
733|12|||||||||||||0|2|1
735|10|||||||||||||0|2|1
736|13|||||||||||||0|7|1
737|13|||||||||||||0|8|1
738|8|||||||||||||0|6|1
738|9|||||||||||||0|9|1
738|10|||||||||||||0|2|1
738|11|||||||||||||0|2|1
741|10|||||||||||||0|7|1
741|11|||||||||||||0|2|1
742|9|||||||||||||21|0|0
742|10|60|1308|142|190|1355|112.9167|523|4321|7138.5|2109|114.1966|10405|12|0|0
742|12|30|65|625|339|520.5|27.39474|52|126|859|112|44.23809|929|6|13|2
742|13|||||||||||||2|12|2
743|7|||||||||||||0|10|1
743|13|||||||||||||0|6|1
744|3|||||||||||||9|0|0
744|10|27|26|332|0|358|32.54546|272|1964|3854|470|47.31356|5583|0|11|1
744|13|||||||||||||0|3|1
745|10|2|41|3|0|44|44|4|45|51|1|31.83333|95.5|||
745|12|15|27|48|0|75|37.5|11|50.5|159.5|0|112|210|0|2|1
745|13|3|36|138|0|174|87|26|229|437|2|66.5|665|0|2|1
750|1|||||||||||||0|4|1
750|2|40|85|391|330|311|23.92308|251|7871|8760|11602|270.75|10830|13|0|0
750|3|401|1559|10567|12427|5912.5|84.46429|670|13218|13965|9753|142.9904|22306.5|70|0|0
750|4|19|12|30|13|35.5|8.875|761|9192|15269|1807|142.7727|23557.5|0|4|1
750|6|4|6|20|0|26|13|16|176|64|0|30|240|||
750|7|1|0|4|0|4|4|625|6648|7493|1261|84.97169|13510.5|||
751|2|||||||||||||3|0|0
751|3|56|24|825|11|843.5|33.74|85|235|253|585|12.21875|195.5|8|17|2
751|4|774|2646|6665|1553|8534.5|89.83685|86|406|660|327|30.08333|902.5|13|82|2
751|5|572|1393|3042|235|4317.5|56.80921|2|15|24|2|38|38|20|56|2
751|6|535|4831|2362|2604|5891|147.275|941|9097.333|8625.667|7391.333|145.7133|14027.33|15|25|2
751|7|21|35|84|15|111.5|15.92857|625|6648|7493|1261|84.97169|13510.5|0|6|1
751|8|32|47|80|99|77.5|6.458333|4|0|26|2|25|25|6|6|2
751|9|31|46|443|15|481.5|48.15|6|13|28|15|11.16667|33.5|0|9|1
751|10|19|21|336|0|357|71.4|5|3|98|0|101|101|0|5|1
751|11|||||||||||||0|3|1
753|2|||||||||||||0|8|1
753|3|136|1786|2717|733|4136.5|108.8553|670|13218|13965|9753|142.9904|22306.5|14|24|2
753|4|||||||||||||7|5|2
753|6|2|2|2|0|4|2|154|1921|1795|614|66.84314|3409|0|2|1
753|7|||||||||||||0|10|1
753|8|||||||||||||0|10|1
753|9|||||||||||||0|16|1
753|12|||||||||||||0|11|1
753|13|||||||||||||0|13|1
754|13|||||||||||||0|3|1
757|5|||||||||||||0|3|1
761|9|||||||||||||0|26|1
761|10|1399|18063|4868|3317|21272.5|158.75|900|7674.667|5659.667|3565.667|99.74685|11551.5|116|18|2
761|11|1143|31411|5663|2833|35657.5|222.8594|267.3333|4687|2363.333|373.3333|133.9458|6863.667|148|12|2
761|12|250|3375|4925|1844|7378|78.48936|583.5|3677.5|8706|2450.5|103.9645|11158.25|80|14|2
763|4|3|0|43|0|43|21.5|1|0|5|0|5|5|0|2|1
763|9|||||||||||||3|0|0
765|12|||||||||||||0|8|1
765|13|||||||||||||0|5|1
769|11|||||||||||||0|2|1
769|13|||||||||||||0|2|1
770|3|||||||||||||0|8|1
772|8|2|49|58|0|107|107|8|204|398|0|150.5|602|||
772|9|8|140|544|0|684|228|22.5|455.5|1551|0|239.1563|2006.5|3|0|0
773|8|8|204|398|0|602|150.5|2|49|58|0|107|107|4|0|0
773|9|39|783|2710|0|3493|218.3125|7|134|468|0|244|602|16|0|0
775|4|||||||||||||0|2|1
775|5|||||||||||||0|2|1
779|6|||||||||||||21|14|2
779|7|||||||||||||2|25|2
779|8|||||||||||||0|2|1
779|9|122|1200|986|517|1927.5|53.54167|85|1731|658|1363|74.23913|1707.5|21|15|2
779|10|149|206|409|228|501|33.4|1025|10359|6382|2950|160.6947|15266|13|2|2
779|12|||||||||||||19|0|0
780|9|||||||||||||0|8|1
780|10|4|4|10|8|10|3.333333|1079|6304|31459|243|132.5405|37641.5|0|3|1
784|7|6|15|15|11|24.5|12.25|25|56|257|23|43.07143|301.5|0|2|1
787|13|||||||||||||0|3|1
788|2|||||||||||||0|4|1
788|3|107|87|1459|7|1542.5|55.08929|670|13218|13965|9753|142.9904|22306.5|14|14|2
788|4|||||||||||||4|28|2
788|5|24|50|160|3|208.5|26.0625|22|19|735|21|57.19231|743.5|0|8|1
788|6|36|41|297|58|309|19.3125|1477|9235|13363|5316|114.5977|19940|0|16|1
788|7|||||||||||||0|8|1
788|8|||||||||||||0|12|1
788|9|||||||||||||0|2|1
793|13|17|10|151|5|158.5|31.7|29|334|445|25|109.5|766.5|0|5|1
796|13|||||||||||||0|10|1
798|10|||||||||||||0|4|1
798|11|||||||||||||0|4|1
803|5|||||||||||||0|5|1
803|13|||||||||||||0|2|1
804|10|||||||||||||0|5|1
804|11|||||||||||||0|4|1
804|12|||||||||||||0|7|1
804|13|6|110|22|0|132|66|230|1120|1808|1166|36.64063|2345|0|2|1
805|8|||||||||||||0|2|1
805|9|||||||||||||0|3|1
806|9|26|5089|7|0|5096|509.6|50|1186|2295|0|290.0833|3481|10|0|0
806|10|17|2717|31|0|2748|549.6|205|2039|14649|0|695.3333|16688|5|0|0
806|11|||||||||||||2|0|0
806|12|||||||||||||10|0|0
808|5|120|233|1855|51|2062.5|62.5|2|1|18|0|19|19|0|33|1
808|6|||||||||||||0|17|1
808|11|2|33|35|0|68|68|10|176|159|0|67|335|||
809|8|||||||||||||0|6|1
809|9|||||||||||||0|2|1
809|10|||||||||||||0|6|1
809|12|4|42|126|0|168|84|42|96|665|295|30.675|613.5|0|2|1
816|8|||||||||||||2|0|0
816|9|||||||||||||2|0|0
816|11|||||||||||||5|0|0
816|12|||||||||||||11|0|0
817|9|||||||||||||3|0|0
817|11|||||||||||||2|0|0
817|12|||||||||||||6|0|0
823|11|||||||||||||0|4|1
825|13|6|42|35|0|77|25.66667|13|87|1509|1897|129.5|647.5|0|3|1
826|13|||||||||||||0|3|1
829|8|||||||||||||0|4|1
829|9|||||||||||||0|12|1
831|12|3|0|29|0|29|14.5|28|55.5|1095|0|87.31319|1150.5|2|0|0
832|12|31|5|427|0|432|30.85714|14|53|896|0|79.13461|949|14|0|0
832|13|||||||||||||12|0|0
835|10|93|291|1318|399|1409.5|93.96667|112|607.3333|1841.333|162.6667|142.0409|2367.333|0|14|1
835|11|181|4150|5173|2572|8037|365.3182|21|431|569|245|292.5|877.5|16|6|2
835|12|||||||||||||0|2|1
837|12|||||||||||||7|0|0
837|13|||||||||||||4|0|0
844|2|||||||||||||0|15|1
844|3|||||||||||||42|20|2
844|4|268|230|3657|6283|745.5|16.56667|225|3418|5939|6414|136.6667|6150|7|38|2
844|5|169|262|1813|946|1602|45.77143|6|4|18|2|10.5|21|0|35|1
844|6|||||||||||||0|5|1
844|7|||||||||||||0|8|1
844|8|||||||||||||0|4|1
844|9|67|290|1688|56|1950|139.2857|22|237.5|1147|9.5|161.6667|1379.75|4|10|2
844|10|34|69|564|17|624.5|56.77273|631|8452|8150|7062.25|111.5705|13070.88|0|11|1
844|11|||||||||||||0|6|1
844|12|5|32|102|0|134|134|653|3592|6393|1328|51.49724|9321|||
845|7|||||||||||||0|2|1
846|2|||||||||||||0|19|1
846|3|138|36|2469|61|2474.5|60.35366|38|54|586|98|45.46154|591|0|41|1
846|4|||||||||||||0|14|1
846|5|||||||||||||0|11|1
846|6|||||||||||||0|2|1
847|3|29|8|314|0|322|53.66667|670|13218|13965|9753|142.9904|22306.5|0|6|1
847|6|||||||||||||0|10|1
847|7|||||||||||||0|11|1
848|6|||||||||||||0|6|1
848|9|||||||||||||0|5|1
848|11|4|18|2|2|19|9.5|42|9|754|1438|3.666667|44|0|2|1
860|11|||||||||||||12|0|0
860|12|15|171|1602|28|1759|195.4444|20|119|1402|168|130.6364|1437|9|0|0
862|12|||||||||||||2|0|0
869|2|7|42|309|7|347.5|347.5|7|42|310|7|348.5|348.5|||
869|3|||||||||||||9|0|0
869|4|28|41|682|7|719.5|143.9|761|9192|15269|1807|142.7727|23557.5|5|0|0
869|5|131|4537|2020|18|6548|654.8|288|2293|3892.5|1807|182.9084|5282|10|0|0
869|6|251|12309|2421|29|14715.5|865.6177|117.3333|4747.333|1359|26|834.1139|6093.333|17|0|0
869|7|72|3336|899|403|4033.5|1008.375|263|4392|3404|459.3333|295.9056|7566.333|4|0|0
873|2|||||||||||||5|0|0
873|3|31|97|208|470|70|5|43|2977|1030|3238|103.8261|2388|12|2|2
873|12|||||||||||||0|4|1
875|11|||||||||||||0|6|1
879|12|||||||||||||0|2|1
883|10|||||||||||||0|2|1
886|10|||||||||||||0|9|1
886|11|||||||||||||0|7|1
886|12|||||||||||||0|3|1
887|11|||||||||||||4|0|0
887|12|||||||||||||15|0|0
895|5|||||||||||||0|7|1
895|6|||||||||||||57|2|2
895|7|||||||||||||5|0|0
895|8|||||||||||||3|0|0
895|9|85|1731|658|1363|1707.5|74.23913|154|1497|1769.5|951.5|66.48823|2790.75|23|0|0
895|10|6|214|20|162|153|76.5|30|1006|1039|386|185.2|1852|2|0|0
895|12|30|196|232|6|425|47.22222|191|1866|5270|10668|24.02667|1802|2|7|2
896|6|89|2064|201|0|2265|2265|593.75|8655.75|3832.5|1335.5|1999.416|11820.5|||
897|4|2|366|0|0|366|366|516|3926|8813|4286|64.60976|10596|||
897|6|180|4882|402|0|5284|2642|571|7951.25|3782.25|1335.5|1905.166|11065.75|2|0|0
900|12|||||||||||||0|2|1
902|8|||||||||||||0|4|1
902|12|||||||||||||0|4|1
904|12|||||||||||||0|3|1
907|5|||||||||||||0|5|1
910|11|||||||||||||0|2|1
911|3|||||||||||||0|5|1
911|4|10|2|229|26|218|54.5|1|0|0|13|-6.5|-6.5|2|2|2
911|7|||||||||||||0|3|1
911|8|||||||||||||0|3|1
911|12|||||||||||||0|2|1
919|7|||||||||||||0|13|1
920|11|||||||||||||0|3|1
922|11|||||||||||||0|6|1
922|12|||||||||||||0|6|1
928|11|||||||||||||0|4|1
936|10|||||||||||||0|7|1
936|11|||||||||||||0|3|1
936|12|||||||||||||0|6|1
939|4|||||||||||||0|3|1
939|5|||||||||||||0|3|1
939|12|||||||||||||0|2|1
941|2|||||||||||||36|5|2
941|3|43|2977|1030|3238|2388|103.8261|335.3333|5475.333|5992.667|3520.667|81.00384|9707.667|23|0|0
941|4|||||||||||||2|0|0
944|11|||||||||||||0|5|1
947|6|||||||||||||18|0|0
947|7|||||||||||||6|0|0
947|9|||||||||||||7|0|0
947|10|30|1006|1039|386|1852|185.2|6|214|20|162|76.5|153|10|0|0
953|3|||||||||||||0|2|1
953|5|||||||||||||0|4|1
958|11|||||||||||||0|9|1
961|11|||||||||||||0|8|1
963|8|||||||||||||7|0|0
963|9|||||||||||||10|0|0
963|10|||||||||||||10|0|0
964|3|||||||||||||0|12|1
965|6|42|3997|690|69|4652.5|775.4167|31|1223.5|362|16|697.2778|1577.5|0|6|1
966|9|||||||||||||0|9|1
968|9|||||||||||||0|3|1
968|10|||||||||||||0|16|1
968|11|4|0|35|1|34.5|34.5|187|534|814|1001|24.21428|847.5|||
970|2|||||||||||||0|4|1
970|3|||||||||||||0|23|1
970|9|||||||||||||0|15|1
974|9|||||||||||||0|3|1
974|11|||||||||||||0|5|1
975|2|121|2229|2266|660|4165|148.75|251|7871|8760|11602|270.75|10830|22|6|2
975|3|73|2731|2200|0|4931|214.3913|378|6798|7103|4963|82.1452|11419.5|8|15|2
975|4|||||||||||||0|2|1
975|6|11|1003|182|21|1174.5|1174.5|46.5|2720.5|616|40|497.7361|3316.5|||
975|9|41|8|94|195|4.5|1.125|575.5|121.5|1715|2764|18.21875|454.5|0|4|1
976|3|||||||||||||5|0|0
976|4|26|291|201|0|492|123|761|9192|15269|1807|142.7727|23557.5|4|0|0
976|9|||||||||||||0|2|1
976|10|32|50|418|0|468|78|65|382|802|68|54.76191|1150|0|6|1
976|11|||||||||||||0|2|1
989|8|||||||||||||3|0|0
989|9|64|5815|1094|0|6909|431.8125|1056|5688|20565|5949|247.6436|23278.5|16|0|0
991|8|||||||||||||0|8|1
991|10|84|1390|1981|3|3369.5|160.4524|461.5|3388.5|6162|546.5|69.73624|9277.25|21|0|0
992|3|||||||||||||0|2|1
993|10|||||||||||||0|4|1
1001|1|||||||||||||0|7|1
1001|2|136|936|1280|32|2200|220|251|7871|8760|11602|270.75|10830|0|10|1
1001|3|29|0|265|15|257.5|32.1875|670|13218|13965|9753|142.9904|22306.5|0|8|1
1001|4|||||||||||||0|10|1
1001|5|7|7|7|0|14|2|559|4473|7364|3612|99.31683|10031|0|7|1
1001|9|||||||||||||0|4|1
1006|9|||||||||||||0|7|1
1006|10|81|126|315|372|255|19.61539|1079|6304|31459|243|132.5405|37641.5|0|13|1
1010|3|742|3801|3524|10599|2025.5|56.26389|670|13218|13965|9753|142.9904|22306.5|33|3|2
1010|4|5132|25881|44679|99530|20795|71.21575|1103|7658.25|14529.75|10487|142.2992|16944.5|288|4|2
1010|5|||||||||||||17|0|0
1010|6|||||||||||||9|0|0
1011|8|2|3|43|0|46|46|17|15|200|118|22.28572|156|||
1012|10|4|27|141|1|167.5|83.75|55.5|92|654.5|59.5|42.33464|716.75|0|2|1
1013|10|4|0|65|0|65|65|4|0|64|0|64|64|||
1014|10|4|0|64|0|64|64|4|0|65|0|65|65|||
1016|8|||||||||||||0|19|1
1023|9|||||||||||||0|3|1
1023|10|||||||||||||0|5|1
1024|8|398|6678|8481|4461|12928.5|263.8469|40|321|1030|15|149.2778|1343.5|10|39|2
1024|9|879|11153|19050|12697|23854.5|193.939|140.75|943.5|1972.75|792|83.29981|2520.25|34|89|2
1024|10|15|149|104|0|253|50.6|26|119|241|0|36|360|0|5|1
1029|5|||||||||||||0|3|1
1029|6|||||||||||||0|5|1
1029|7|||||||||||||2|19|2
1029|8|863|6438|8166|554|14327|188.5132|40|321|1030|15|149.2778|1343.5|66|10|2
1029|9|||||||||||||16|0|0
1031|6|16|176|64|0|240|30|4|6|20|0|13|26|8|0|0
1031|7|||||||||||||6|0|0
1031|8|||||||||||||2|0|0
1038|6|||||||||||||0|4|1
1038|7|||||||||||||0|4|1
1038|9|||||||||||||0|5|1
1039|5|||||||||||||0|2|1
1039|6|8|66|168|0|234|117|46|308|1085|1643|35.71875|571.5|0|2|1
1039|8|||||||||||||0|3|1
1041|10|11|19|73|0|92|23|12|21|76|0|24.25|97|0|4|1
1042|9|||||||||||||0|6|1
1042|10|12|21|76|0|97|24.25|11|19|73|0|23|92|0|4|1
1048|8|||||||||||||8|0|0
1049|3|||||||||||||5|2|2
1049|4|||||||||||||2|0|0
1049|5|||||||||||||18|0|0
1049|6|||||||||||||8|0|0
1049|7|||||||||||||8|5|2
1049|9|||||||||||||7|0|0
1049|10|||||||||||||4|0|0
1050|2|||||||||||||4|0|0
1050|3|||||||||||||16|0|0
1050|4|40|65|407|30|457|38.08333|761|9192|15269|1807|142.7727|23557.5|3|9|2
1050|10|||||||||||||0|2|1
1051|3|||||||||||||0|2|1
1051|10|||||||||||||0|8|1
1052|5|||||||||||||0|3|1
1052|7|||||||||||||0|24|1
1052|9|||||||||||||0|11|1
1052|10|8|20|77|0|97|24.25|27|536|116|65|36.44118|619.5|0|4|1
1054|3|28|32|247|0|279|19.92857|131|208|2263|215|42.20536|2363.5|0|14|1
1054|4|||||||||||||0|5|1
1054|7|31|17|908|574|638|106.3333|1055.5|18182|18547.5|5116|154.8475|34171.5|2|4|2
1055|2|||||||||||||0|3|1
1055|3|||||||||||||6|0|0
1056|5|||||||||||||3|2|2
1056|6|||||||||||||32|3|2
1056|7|||||||||||||10|0|0
1057|7|||||||||||||0|12|1
1059|6|||||||||||||0|3|1
1060|3|||||||||||||15|0|0
1060|4|||||||||||||9|0|0
1060|5|15|18|138|0|156|31.2|4|4|58|0|62|62|0|5|1
1060|6|||||||||||||0|5|1
1070|7|||||||||||||0|3|1
1079|2|||||||||||||0|3|1
1079|4|||||||||||||0|4|1
1079|6|||||||||||||0|2|1
1079|7|18|568|1424|0|1992|398.4|479|2665.5|4746.5|3327.5|280.5677|5748.25|0|5|1
1080|6|44|143|690|185|740.5|82.27778|770.5|4767.5|7130|3053.5|88.12577|10370.75|0|9|1
1080|7|16|104|304|170|323|161.5|127|249.5|2141.5|931|86.83334|1925.5|0|2|1
1082|10|||||||||||||0|3|1
1094|3|||||||||||||3|2|2
1094|6|||||||||||||0|5|1
1094|7|||||||||||||0|6|1
1094|8|||||||||||||0|3|1
1098|6|||||||||||||0|3|1
1100|10|||||||||||||0|3|1
1105|7|||||||||||||2|0|0
1105|8|||||||||||||0|4|1
1114|4|||||||||||||0|8|1
1114|5|16|294|473|2|766|85.11111|559|4473|7364|3612|99.31683|10031|6|3|2
1114|6|411|2753|7557|412|10104|97.15385|1477|9235|13363|5316|114.5977|19940|31|73|2
1114|7|169|1061|3669|353|4553.5|63.24306|625|6648|7493|1261|84.97169|13510.5|6|66|2
1114|8|83|1207|708|605|1612.5|70.1087|100|235|1109|257|41.91379|1215.5|0|23|1
1115|9|||||||||||||7|0|0
1116|10|22|20|469|90|444|55.5|758|6138|11257|441|104.0879|17174.5|6|2|2
1118|9|||||||||||||0|5|1
1118|10|||||||||||||0|4|1
1120|3|252|737|3487|26|4211|323.9231|670|13218|13965|9753|142.9904|22306.5|13|0|0
1120|4|273|3114|2898|72|5976|229.8462|761|9192|15269|1807|142.7727|23557.5|12|14|2
1120|5|740|11195|7269|55|18436.5|384.0938|559|4473|7364|3612|99.31683|10031|48|0|0
1120|6|200|2037|4426|2342|5292|196|1310.5|13347|11156|10643.5|183.4804|19181.25|25|2|2
1120|7|||||||||||||2|10|2
1120|8|||||||||||||0|6|1
1120|9|||||||||||||0|4|1
1123|2|129|38407|555|1316|38304|1008|269.5|44016|6331.5|6495.5|650.0015|47099.75|31|7|2
1123|3|228|21592|1614|1050|22681|310.6986|587.5|15701|11963|8808|179.5912|23260|70|3|2
1123|4|||||||||||||5|0|0
1124|6|16|4|73|8|73|10.42857|546|2802.5|4093|5475|59.563|4158|3|4|2
1124|7|6|9|64|0|73|24.33333|18|1|47|206|-9.166667|-55|0|3|1
1125|9|||||||||||||0|4|1
1125|10|||||||||||||0|2|1
1128|9|2|2|2|0|4|2|1|1|1|0|2|2|0|2|1
1129|9|1|1|1|0|2|2|2|2|2|0|2|4|||
1131|9|||||||||||||0|3|1
1133|9|||||||||||||0|2|1
1134|2|||||||||||||0|3|1
1134|5|||||||||||||0|4|1
1135|5|||||||||||||0|2|1
1136|4|||||||||||||0|4|1
1138|6|||||||||||||0|4|1
1138|7|||||||||||||0|3|1
1140|6|15|90|756|5|843.5|168.7|16|96|820|4|152.3333|914|5|0|0
1141|4|||||||||||||9|12|2
1141|5|||||||||||||7|0|0
1141|6|16|96|820|4|914|152.3333|15|90|756|5|168.7|843.5|6|0|0
1141|7|||||||||||||7|4|2
1143|5|58|22|663|17|676.5|37.58333|257|129|788|1515|3.625|159.5|0|18|1
1148|7|50|13|227|443|18.5|2.642857|153|2295|1802|2865|106.58|2664.5|0|7|1
1148|8|||||||||||||0|3|1
1150|7|||||||||||||0|2|1
1157|9|2|0|2|0|2|1|455|8106|3027|75|149.9392|11095.5|0|2|1
1160|6|||||||||||||0|3|1
1161|5|61|152|673|14|818|58.42857|161|819|336|46|45.28|1132|0|14|1
1161|6|||||||||||||0|2|1
1161|7|||||||||||||0|2|1
1163|5|||||||||||||0|4|1
1167|9|||||||||||||0|2|1
1168|3|54|1132|85|69|1182.5|295.625|1662|34233|12898|13708|225.0112|40277|4|0|0
1168|4|228|4706|518|77|5185.5|246.9286|1819|31334|6825|11026|291.4821|32646|11|10|2
1168|5|||||||||||||6|3|2
1169|4|||||||||||||0|2|1
1171|5|2|15|24|2|38|38|572|1393|3042|235|56.80921|4317.5|||
1171|6|46|308|1085|1643|571.5|35.71875|850|7803|6768|6560.667|92.26558|11290.67|11|5|2
1171|7|71|249|497|282|605|25.20833|722.25|5823|8579.5|5816.25|76.32859|11494.38|14|10|2
1175|5|||||||||||||0|11|1
1175|6|||||||||||||0|2|1
1177|5|4|4|58|0|62|62|15|18|138|0|31.2|156|||
1177|6|240|8574|2966|63|11508.5|575.425|121|5992.333|1177.333|14.66667|930.8448|7162.333|20|0|0
1177|7|117|4862|2340|18|7193|553.3077|187.75|2985.5|2258|440.75|473.946|5023.125|13|0|0
1179|9|||||||||||||0|6|1
1181|9|||||||||||||0|4|1
1191|3|9|20|126|7|142.5|142.5|79|1297.5|930.5|746|189.15|1855|||
1191|4|8|44|112|5|153.5|153.5|8|24|121|5|142.5|142.5|||
1191|5|95|187|1394|14|1574|92.58823|185|2372|7466.5|7708|98.85|5984.5|15|2|2
1191|6|134|1261|576|104|1785|357|296|3244|1146|0|548.75|4390|3|2|2
1191|7|180|1409|1158|41|2546.5|181.8929|625|6648|7493|1261|84.97169|13510.5|14|0|0
1191|8|||||||||||||4|0|0
1192|8|||||||||||||0|7|1
1196|5|||||||||||||7|0|0
1196|8|||||||||||||0|2|1
1196|9|||||||||||||0|2|1
1197|3|||||||||||||2|0|0
1203|3|||||||||||||14|0|0
1205|4|880|39|86|11833|-5791.5|-120.6563|761|9192|15269|1807|142.7727|23557.5|12|36|2
1205|5|350|0|17|5092|-2529|-168.6|559|4473|7364|3612|99.31683|10031|15|0|0
1205|7|8|174|106|4|278|92.66666|625|6648|7493|1261|84.97169|13510.5|0|3|1
1213|8|||||||||||||0|4|1
1213|9|||||||||||||0|2|1
1215|8|||||||||||||0|2|1
1215|9|||||||||||||0|2|1
1219|3|266|9666|2994|0|12660|333.1579|104|2902|4104|0|218.9375|7006|38|0|0
1219|4|194|6915|938|0|7853|373.9524|761|9192|15269|1807|142.7727|23557.5|21|0|0
1219|5|39|1148|164|4|1310|218.3333|123|305|1556|34|59.48387|1844|6|0|0
1219|6|106|36|438|396|276|9.857142|1477|9235|13363|5316|114.5977|19940|26|2|2
1219|7|||||||||||||2|0|0
1221|6|296|3244|1146|0|4390|548.75|134|1261|576|104|357|1785|8|0|0
1224|7|||||||||||||0|5|1
1226|8|||||||||||||0|4|1
1226|9|||||||||||||0|3|1
1229|9|||||||||||||0|5|1
1230|8|||||||||||||0|13|1
1230|9|||||||||||||0|4|1
1232|8|||||||||||||0|5|1
1232|9|||||||||||||0|11|1
1239|6|||||||||||||0|3|1
1241|1|||||||||||||0|2|1
1241|5|||||||||||||0|25|1
1241|6|45|24|712|7|732.5|40.69444|1477|9235|13363|5316|114.5977|19940|0|18|1
1241|7|||||||||||||0|2|1
1241|8|||||||||||||0|4|1
1248|7|||||||||||||0|2|1
1248|8|||||||||||||0|9|1
1252|3|101|271|2970|368|3057|132.913|670|13218|13965|9753|142.9904|22306.5|23|0|0
1252|4|36|90|677|46|744|57.23077|1|11|24|0|35|35|4|9|2
1252|7|202|229|3357|1348|2912|69.33334|346.5714|5288.857|5742.143|1807.857|89.73985|10127.07|17|25|2
1253|3|||||||||||||0|11|1
1253|4|||||||||||||0|8|1
1254|3|||||||||||||0|2|1
1254|4|||||||||||||0|2|1
1257|7|||||||||||||0|2|1
1257|8|||||||||||||0|3|1
1258|8|12|226|171|0|397|44.11111|44.5|492.5|725.5|273|60.55303|1081.5|7|2|2
1259|5|||||||||||||0|5|1
1259|6|2|4|13|0|17|8.5|1477|9235|13363|5316|114.5977|19940|0|2|1
1259|8|82|858|1390|546|1975|89.77273|9.5|176.5|116|0|37.72222|292.5|12|10|2
1261|6|||||||||||||0|2|1
1263|7|||||||||||||0|3|1
1268|7|2|0|10|1|9.5|9.5|7|14|159|1|43.125|172.5|||
1278|6|||||||||||||0|3|1
1278|7|||||||||||||0|4|1
1279|3|||||||||||||0|4|1
1281|7|19|37|6|84|1|1|28|37|158|84|38.25|153|||
1282|5|||||||||||||0|8|1
1282|6|||||||||||||0|5|1
1282|7|28|37|158|84|153|38.25|19|37|6|84|1|1|0|4|1
1283|2|||||||||||||14|0|0
1283|3|||||||||||||28|0|0
1283|4|||||||||||||8|7|2
1292|4|||||||||||||0|5|1
1292|7|11|127|8|5|132.5|26.5|625|6648|7493|1261|84.97169|13510.5|0|5|1
1310|2|||||||||||||0|3|1
1310|3|86|305|147|883|10.5|1.5|122.6667|424|162.6667|1397.667|-31.54613|-112.1667|0|7|1
1310|4|||||||||||||0|11|1
1310|5|60|30|638|15|660.5|33.025|309.5|2429|4037|1812.5|79.89452|5559.75|0|20|1
1310|6|8|288|231|0|519|173|48|1165|1813|4|175.0588|2976|0|2|1
1310|7|20|476|668|48|1120|140|255.6667|2604.333|3241.667|471|61.87197|5610.5|2|6|2
1311|3|||||||||||||0|8|1
1311|4|||||||||||||5|0|0
1312|7|2|2|16|4|16|16|137|1164|2156|151|62.39423|3244.5|||
1313|2|||||||||||||0|4|1
1313|3|||||||||||||0|2|1
1313|5|||||||||||||0|3|1
1316|4|2|0|0|4|-2|-1|18|0|59|23|3.653846|47.5|0|2|1
1316|7|7|14|159|1|172.5|43.125|2|0|10|1|9.5|9.5|0|4|1
1319|5|||||||||||||0|5|1
1319|6|||||||||||||0|2|1
1321|3|||||||||||||3|0|0
1325|4|18|0|59|23|47.5|3.653846|2|0|0|4|-1|-2|0|13|1
1329|7|||||||||||||0|2|1
1330|3|73|1021|1033|413|1847.5|153.9583|802|12501|12853|4383|248.0989|23162.5|11|0|0
1330|4|23|71|349|9|415.5|46.16667|746.5|7935.5|17001.5|3793.5|200.8289|23040.25|2|7|2
1332|2|||||||||||||0|5|1
1332|3|18|26|157|3|181.5|18.15|131|208|2263|215|42.20536|2363.5|0|10|1
1332|4|77|684|1297|16|1973|61.65625|761|9192|15269|1807|142.7727|23557.5|5|27|2
1332|5|161|819|336|46|1132|45.28|61|152|673|14|58.42857|818|10|15|2
1332|6|||||||||||||0|11|1
1334|2|7|42|310|7|348.5|348.5|7|42|309|7|347.5|347.5|||
1334|5|17|113|421|2|533|266.5|345|4505|4692|1815|377.0584|8289.5|2|0|0
1334|6|15|807|152|2|958|958|196|8581.333|2115.333|35|803.3198|10679.17|||
1334|7|7|292|261|0|553|553|117|4862|2340|18|553.3077|7193|||
1339|6|454|14821|1029|26|15837|3167.4|502.5|5466.5|3625.5|1329|1773.816|8427.5|5|0|0
1344|2|293|4676|31498|8|36170|822.0455|76|486.5|3513.5|39.5|241.85|3980.25|44|0|0
1344|3|17|73|237|0|310|103.3333|424|3013|8521|1050|129.5177|11009|3|0|0
1347|3|92|3554|1216|12|4764|78.09836|340.5|6640|7152.5|5273.5|71.74519|11155.75|48|13|2
1347|4|||||||||||||3|0|0
1348|3|22|72|160|2|231|38.5|670|13218|13965|9753|142.9904|22306.5|0|6|1
1349|7|||||||||||||0|12|1
1360|3|||||||||||||29|8|2
1361|3|4|134|86|0|220|110|24|548.5|340|233|152.7222|772|2|0|0
1363|5|||||||||||||0|3|1
1363|7|||||||||||||0|2|1
1364|5|||||||||||||0|13|1
1364|6|155|979|1091|225|1957.5|36.93396|1477|9235|13363|5316|114.5977|19940|11|42|2
